Date
520.51
520.4
516.2
517.25
513.81
515.94
519.05
525.66
534.11
540.94
536.27
538.9
536.96
537.14
535.17
528.75
525.13
529.41
534.51
541.32
542.98
540.93
537.5
538.82
539.48
545.28
548.08
550.71
555.68
556.17
554.84
531.28
534.73
523.47
526.12
530.33
526.46
522.88
522.23
522.78
523.9
530.91
533.34
535.28
534.03
536.3
535.35
534.23
531.64
536.02
540.9
543.73
539.7
539.84
534.53
535.76
543.9
549.56
559.3
565.71
579.75
586.34
586.45
592.65
597.9
602.29
610.32
619.8
615.7
617.63
625.75
630.82
627.34
626.85
619.38
604.87
620.68
622.86
624.68
621
621.29
616.31
621.37
620.21
623.43
631
636.97
637.67
634.95
634.13
633.37
644.92
639.1
636.43
626.41
622.41
632.23
629.75
624.93
621.4
632.4
633.95
633.47
635.47
634.25
630.29
621.97
615.95
615.82
623.46
617.14
615.92
618.62
617.94
623.27
624.94
625.96
624.28
621.83
618.68
619.48
615.4
604.67
602.07
603.77
602.09
593.82
590.01
596.29
581.61
573.68
586.75
584.24
588.15
594.81
600.03
591.81
577.2
575.05
578.23
576.05
572.89
566.94
560.33
569.94
578.68
578.14
583.54
588.07
589.36
587.16
585.76
587.13
583.96
582.38
576.46
574.43
576.53
578.05
580.29
579.1
580.3
575.65
577.35
580.49
585.31
588.37
589.18
589.93
588.26
585.43
582.01
573.8
569.71
567.68
569.52
569.01
564.07
553.24
549.17
554.2
549.73
553.36
551.39
548.2
547.84
558.8
563.6
568.99
563.35
563.17
557.41
557.57
564.75
567.8
570.22
575.21
575.47
576.19
570.52
564.28
568.63
563.88
565.24
565.61
564.73
571.63
577.49
578.8
580.83
582.36
581.32
576.87
574.02
573.75
573.14
571.6
570.85
570.99
573.18
572.47
570.87
567.61
567.86
563.7
555.39
554.22
558.8
563.27
563.56
563.12
565.61
571.25
574.88
573.44
571.17
574.89
581.24
583.01
594.21
587.86
585.89
587.82
589.12
588.58
583
582.92
585.93
577.2
575.34
577.63
583.27
578.33
571.63
565.21
570.55
569.2
573.88
570.52
573.84
576.44
576.22
578.64
582.61
590.67
592.7
597.15
597.12
597.3
598.92
596.95
601.39
605.82
605.17
607.57
604.58
605.52
614.08
616.82
622.05
627.76
634.92
634.37
637.16
634.01
627.07
634.86
638.57
642.6
638.84
645.94
648.33
649.49
652.73
653.95
652.91
656.36
661.6
666.53
667.12
663.92
658.93
655.79
654.73
650.75
649.63
658.46
661.29
662.46
660.84
662.96
665.88
666.25
669.01
671.85
676.95
671.8
674.34
681.85
678.21
677.21
682.4
679.45
686.78
695.7
697.15
698.13
696.81
697.44
700.77
701.63
706.95
707.16
697.9
694.67
696.34
701.77
705.12
708.67
708.85
700.98
698.44
692.21
695.02
695.88
690.53
665.39
659.43
662.45
663.61
652.42
651.4
662.46
667.07
670.77
669.51
677.72
683.92
680.73
681.37
687.23
688.96
692.87
694.28
692.78
695.21
695.47
687.4
687.41
682.72
676.62
675.04
674.36
681.01
681.54
680.76
686.25
690.13
686.64
669.85
670.71
664.14
668.88
666.33
673.12
673.83
673.94
670.32
666.78
663.03
661.97
664.04
663.51
658.41
645.87
652.52
658.16
658.45
661.42
666.71
678.16
683.26
680.04
681.44
682.82
683.06
681.69
675.64
676.37
677.96
680.78
690.43
697.43
694.29
694.69
695.04
704.09
704.59
700.53
704.28
705.86
706.22
702.01
694.61
687.74
689.24
688.05
693.19
696.41
697.34
696.25
695.94
689.59
688.74
686.77
684.79
688.72
694.81
702.84
701.07
703.95
703.59
704.49
702.22
698.79
702.71
705.81
707.67
708.47
712.49
708.69
699.73
695.83
701.9
700.08
695.52
700.24
704.54
701
705.59
707.24
704.7
707.66
709.01
713.79
715.5
718.08
718.49
717.08
718.77
717.12
718.26
726.89
731.01
734.83
730.48
730.96
730.86
735.14
733.66
731.39
734.07
737.38
742.84
746.15
748.65
749.71
739.35
730.73
737.71
744.31
740.32
732.64
739.55
739.8
740.11
740.21
733.56
745.54
752.26
754.65
759.95
763.66
763.17
762.78
763.23
764.84
762.27
764.77
762.49
764.27
767.65
772.46
778.97
785.41
787.42
782.91
768.71
768.25
771.28
772.68
769.75
765.46
771.88
773.49
779.26
783.77
785.66
772.95
757.26
762.99
766.21
769.84
776.5
778.98
779.32
772.45
771.69
762.36
754.34
751.56
738.13
746.82
753.18
754.87
751.54
754.39
763.81
766.73
772.22
771.09
769.35
767.89
761.49
760.74
759.72
751.47
752.97
755.53
759.23
760.15
755.63
756.07
758.7
761.06
764.56
768.48
771.08
776.8
770.76
774.28
778.05
780.41
782.94
786.69
785.52
786.87
787.81
792.31
792.18
793.02
789.28
793.03
794.28
790.65
786.39
788.8
792.88
796.53
800.47
797.24
799.57
797.79
777.28
779.2
782.7
786.53
783.42
781.39
785.45
790.12
792.62
790.24
788.85
791.15
789.11
779.24
783.78
792.5
788.64
783.47
784.58
790.55
795.05
792.12
793.05
789.09
789.2
792.8
793.52
798.99
803.85
803.93
797.3
796.34
797.51
786.68
783.45
772.5
755.29
744.91
743.46
727.41
750.95
750.72
755.17
748.71
748.11
739.22
727.38
727.31
727.97
720.45
712.85
705.52
718.74
722.56
730.8
734.21
731.69
733.84
740.68
739.37
740.3
740.55
732.86
722.96
725
717
719.61
716.92
711.91
711.52
721.9
727.31
726.7
724.95
731.47
732.07
731.64
733.14
735.19
735.52
739.5
742.38
743.43
739.3
729.79
728.88
734.25
731.7
735.98
735.84
734.97
729.35
718.85
708.79
712.74
700.85
693.79
702.68
702.05
704.01
705.96
706.85
703.59
701
706.53
707.46
706.83
709.59
719.35
721.56
721.36
722.62
719.32
712.77
715.03
716.68
716.88
715.66
712.13
712.43
722.16
724.85
724.8
723.69
720.18
718.67
720.47
722.61
728.2
728.2
731.61
732.89
735.51
742.66
742.17
742.43
742.29
747.98
751.72
754.8
762.94
763.21
766.46
765.62
758.95
759.23
759.48
764.28
769.3
763.73
760.01
765.83
768.61
778.66
777.91
776.72
766.74
760.71
760.44
757.46
755.63
755.37
760.01
759.34
764.29
760.88
747.3
746.28
744.19
749.96
756.81
765.57
767
767.89
767.08
765.78
764.81
770.62
768.24
765.38
761.21
758.26
763.24
767.47
776.15
777.49
772.19
771.82
772.1
766.08
762.31
767.54
767.25
764.38
762.12
768.14
769.02
769.64
765.84
764.67
757.74
741.21
736.7
742.52
745.73
751.48
750.32
741.19
745.02
745.71
741.23
734.27
719.12
719.05
719.12
719.49
725.67
730.68
729.07
727.89
728.51
737.12
739.34
742.19
746.19
742.46
749.53
751.96
743.58
745.84
745.66
749.69
752.09
756.52
755.74
756.51
762.16
768.16
772.14
772.38
768.55
762.05
759.51
763.2
760.98
757.56
758.91
751.83
755.2
758.31
763.64
772.06
778.85
778.97
783.77
785.44
790.43
789.42
790.62
795.63
793.31
786.97
784.62
787.93
791.35
791.08
784.5
793.73
791.87
793.68
798.79
797.77
791.33
795.81
796.24
802.22
802.31
808.24
807.38
809.34
808.33
810.49
809.78
809.1
811.39
818.66
822.63
826.14
819.16
816.86
817.21
818.05
813.72
816.32
813.8
814.69
821.26
824.83
828.59
832.64
830.82
825.74
816.55
819.01
823.44
828.91
831.28
836.91
840.95
843.98
841.63
841.79
850.26
846.75
843.53
849.29
848.17
847.62
853.83
858.94
863.06
868.25
871.93
864.06
864.32
871.18
879.64
877.98
877.32
871.87
858.7
864.58
868.82
872.97
882.85
879.4
881.58
886.13
884.38
887.98
894.23
895.72
902.68
908.65
922.09
929.83
929.19
940.09
938.87
926.98
919.56
920.52
926.81
933.45
934.53
941.82
952.93
969.76
976.63
970.22
988.63
994.15
999.33
1005.9
988.53
952.83
960.57
961.77
978.57
993.75
1000.2
1010.7
1005.3
1001.2
991.11
983.75
982.7
991.09
995.22
997.12
1005.1
1000.6
1004.1
1012.4
1012.4
1025.8
1029.2
1031.3
1019.7
1025.3
1028.2
1020.9
1020
1008.1
1003.6
1012.6
1020.1
1019.5
1039.3
1044.3
1051.1
1060
1066.6
1065
1067.4
1067
1051.1
1050.2
1060.3
1065.1
1058.5
1053.4
1046.2
1038
1026.5
1047
1043.5
1027.6
1020.5
1002.3
1014.2
1012
984.74
983.47
1001.6
1015.6
1018.4
1018.1
1035.4
1045.1
1047
1039.4
1036.9
1039.2
1026.5
1017.6
1025.5
1039.7
1036.1
1040.5
1057.3
1065.7
1062.1
1043.9
1047.9
1065.6
1063.9
1058.5
1040.6
1041.8
1044.5
1045
1029.5
1025
1021.2
1030.2
1029.3
1050
1057.6
1059.2
1055.3
1069.8
1065.9
