,original,log,norm_0_1,diff1,log_diff1
880,688.72,6.5348348023497,0.4880434198506101,3.9300000000000637,0.00572258043252738
881,694.81,6.54363842689435,0.4962249449191252,6.089999999999918,0.008803624544650113
882,702.84,6.555129269889691,0.5070127357730132,8.030000000000086,0.01149084299534131
883,701.07,6.552607739395825,0.5046348541028536,-1.7699999999999818,-0.0025215304938663863
884,703.95,6.556707330908536,0.5085039497017574,2.8799999999999955,0.0040995915127117755
885,703.59,6.556195800141595,0.5080203127518943,-0.36000000000001364,-0.000511530766940993
886,704.49,6.557474136773833,0.5092294051265518,0.8999999999999773,0.0012783366322377532
887,702.22,6.554246745242715,0.5061798054704714,-2.269999999999982,-0.0032273915311185064
888,698.79,6.549350267911373,0.5015718200870547,-3.4300000000000637,-0.00489647733134202
889,702.71,6.55494428892086,0.5068380890966737,3.9200000000000728,0.005594021009486916
890,705.81,6.559346079460437,0.5110027406093827,3.099999999999909,0.004401790539577455
891,707.67,6.561977883339644,0.513501531517008,1.8600000000000136,0.0026318038792068066
892,708.47,6.563107715256123,0.5145762802944813,0.8000000000000682,0.001129831916479418
893,712.49,6.5687658769565935,0.5199768929012845,4.019999999999982,0.005658161700470288
894,708.69,6.563418195373777,0.5148718362082865,-3.7999999999999545,-0.005347681582816399
895,699.73,6.550694546350801,0.5028346499005858,-8.960000000000036,-0.012723649022976069
896,695.83,6.545105377626265,0.49759524961040374,-3.8999999999999773,-0.0055891687245361865
897,701.9,6.5537909437363755,0.5057499059594821,6.069999999999936,0.00868556611011062
898,700.08,6.551194614227576,0.5033048524907304,-1.8199999999999363,-0.0025963295087994
899,695.52,6.544659767240482,0.4971787844591327,-4.560000000000059,-0.006534846987094056
900,700.24,6.551423133424183,0.5035198022462251,4.720000000000027,0.006763366183700548
901,704.54,6.557545107583569,0.5092965769251439,4.2999999999999545,0.006121974159386312
902,701.0,6.55250788703459,0.5045408135848246,-3.5399999999999636,-0.005037220548978816
903,705.59,6.5590343322565525,0.5107071846955775,4.590000000000032,0.00652644522196244
904,707.24,6.561370070809889,0.5129238540491161,1.6499999999999773,0.002335738553336242
905,704.7,6.557772180332977,0.5095115266806385,-2.5399999999999636,-0.003597890476911836
906,707.66,6.561963752359589,0.5134880971572895,2.9599999999999227,0.004191572026612356
907,709.01,6.5638696308050175,0.5153017357192757,1.3500000000000227,0.0019058784454282218
908,713.79,6.570588801431447,0.5217233596646784,4.779999999999973,0.0067191706264297935
909,715.5,6.572981598996505,0.5240206351765275,1.7100000000000364,0.002392797565057947
910,718.08,6.576580983454222,0.527486699983879,2.580000000000041,0.003599384457716681
911,718.49,6.577151787537743,0.5280375087323339,0.40999999999996817,0.0005708040835212813
912,717.08,6.575187410386638,0.5261432640120374,-1.4099999999999682,-0.00196437715110509
913,718.77,6.5775414178113785,0.5284136708044496,1.6899999999999409,0.0023540074247403453
914,717.12,6.575243190612563,0.526197001450911,-1.6499999999999773,-0.002298227198815894
915,718.26,6.576831620491333,0.5277285184588103,1.1399999999999864,0.0015884298787707252
916,726.89,6.588775159345472,0.5393223708958033,8.629999999999995,0.01194353885413868
917,731.01,6.59442713954677,0.5448573270997905,4.1200000000000045,0.005651980201298201
918,734.83,6.5996391799435905,0.5499892525122254,3.82000000000005,0.005212040396820328
919,730.48,6.593701852308085,0.5441453060347146,-4.350000000000023,-0.005937327635505696
920,730.96,6.5943587386903655,0.5447901553011985,0.4800000000000182,0.0006568863822806748
921,730.86,6.594221922939923,0.5446558117040143,-0.10000000000002274,-0.0001368157504426648
922,735.14,6.600060957265026,0.5504057176634962,4.279999999999973,0.005839034325103576
923,733.66,6.59804570603833,0.5484174324251707,-1.4800000000000182,-0.002015251226696435
924,731.39,6.594946833212734,0.5453678327690903,-2.269999999999982,-0.0030988728255962883
925,734.07,6.598604391914703,0.5489682411736259,2.6800000000000637,0.0036575587019695988
926,737.38,6.603103363110557,0.5534150142404215,3.3099999999999454,0.004498971195853407
927,742.84,6.610480678324852,0.5607501746466765,5.460000000000036,0.007377315214295521
928,746.15,6.614926652377477,0.565196947713472,3.3099999999999454,0.004445974052624813
929,748.65,6.618271584583728,0.568555537643076,2.5,0.0033449322062510944
930,749.71,6.619686465088858,0.5699795797732281,1.0600000000000591,0.001414880505129723
931,739.35,6.6057714218194965,0.5560615831049494,-10.360000000000014,-0.013915043269361327
932,730.73,6.5940440344755205,0.5444811650276749,-8.620000000000005,-0.011727387343976048
933,737.71,6.603550793444306,0.5538583481111292,6.980000000000018,0.009506758968785611
934,744.31,6.612457614718308,0.5627250255252836,6.599999999999909,0.008906821274002219
935,740.32,6.607082525158689,0.5573647159976358,-3.9899999999998954,-0.005375089559619184
936,732.64,6.596654448908786,0.5470471277338922,-7.680000000000064,-0.010428076249903384
937,739.55,6.6060418931173785,0.5563302702993176,6.909999999999968,0.009387444208592832
938,739.8,6.606379879398354,0.5566661292922779,0.25,0.0003379862809751444
939,740.11,6.606798823799749,0.5570825944435489,0.3100000000000591,0.000418944401395116
940,740.21,6.606933929722998,0.5572169380407332,0.10000000000002274,0.00013510592324905701
941,733.56,6.597909393828634,0.5482830888279866,-6.650000000000091,-0.009024535894363694
942,745.54,6.6141087880303235,0.5643774517706486,11.980000000000018,0.016199394201689366
943,752.26,6.623082008874772,0.5734053415014242,6.720000000000027,0.008973220844448626
944,754.65,6.626254065605437,0.5766161534741254,2.3899999999999864,0.003172056730664785
945,759.95,6.63325264164247,0.5837363641248858,5.300000000000068,0.006998576037033466
946,763.66,6.638122663934972,0.5887205115804182,3.7099999999999227,0.004870022292501552
947,763.17,6.637480811185389,0.5880622279542158,-0.4900000000000091,-0.0006418527495828386
948,762.78,6.636969654190086,0.5875382879251976,-0.38999999999998636,-0.0005111569953033523
949,763.23,6.6375594275376315,0.5881428341125263,0.4500000000000455,0.0005897733475457301
950,764.84,6.639666661624759,0.5903057660271913,1.6100000000000136,0.0021072340871270967
951,762.27,6.636300823635007,0.5868531355795583,-2.57000000000005,-0.003365837989751874
952,764.77,6.639575135026411,0.5902117255091623,2.5,0.0032743113914044386
953,762.49,6.6365893936414695,0.5871486914933635,-2.2799999999999727,-0.002985741384941676
954,764.27,6.6389211298757,0.5895400075232415,1.7799999999999727,0.0023317362342307746
955,767.65,6.643333900104908,0.5940808211080659,3.3799999999999955,0.00441277022920783
956,772.46,6.649580227495998,0.6005427481326242,4.810000000000059,0.006246327391090212
